x,y,z
-2.1900,-6.6900,-0.8400
-2.1900,-6.6900,-0.7400
-2.1900,-6.6900,-0.6400
-2.1900,-6.6900,-0.5400
-2.1900,-6.6900,-0.4400
-2.1900,-6.6900,-0.3400
-2.1900,-6.6900,-0.2400
-2.1900,-6.6900,-0.1400
-2.1900,-6.6900,-0.0400
-2.1900,-6.6900,0.0600
-2.1900,-6.6900,0.1600
-2.1900,-6.6900,0.2600
-2.1900,-6.6900,0.3600
-2.1900,-6.6900,0.4600
-2.1900,-6.6900,0.5600
-2.1900,-6.6900,0.6600
-2.1900,-6.6900,0.7600
-2.1900,-6.6900,0.8600
-2.1900,-6.6900,0.9600
-2.1900,-6.6900,1.0600
-2.1900,-6.6900,1.1600
-2.1900,-6.6900,1.2600
-2.1900,-6.6900,1.3600
-2.1900,-6.6900,1.4600
-2.1900,-6.6900,1.5600
-2.1900,-6.6900,1.6600
-2.1900,-6.6900,1.7600
-2.1900,-6.6900,1.8600
-2.1900,-6.6900,1.9600
-2.1900,-6.6900,2.0600
-2.1900,-6.6900,2.1600
-2.1900,-6.6900,2.2600
-2.1900,-6.6900,2.3600
-2.1900,-6.6900,2.4600
-2.1900,-6.6900,2.5600
-2.1900,-6.6900,2.6600
-2.0900,-7.0900,-0.9400
-2.0900,-7.0900,-0.8400
-2.0900,-7.0900,-0.7400
-2.0900,-7.0900,-0.6400
-2.0900,-7.0900,-0.5400
-2.0900,-7.0900,-0.4400
-2.0900,-7.0900,-0.3400
-2.0900,-7.0900,-0.2400
-2.0900,-7.0900,-0.1400
-2.0900,-7.0900,-0.0400
-2.0900,-7.0900,0.0600
-2.0900,-7.0900,0.1600
-2.0900,-7.0900,0.2600
-2.0900,-7.0900,0.3600
-2.0900,-7.0900,0.4600
-2.0900,-7.0900,0.5600
-2.0900,-7.0900,0.6600
-2.0900,-7.0900,0.7600
-2.0900,-7.0900,0.8600
-2.0900,-7.0900,0.9600
-2.0900,-7.0900,1.0600
-2.0900,-7.0900,1.1600
-2.0900,-7.0900,1.2600
-2.0900,-7.0900,1.3600
-2.0900,-7.0900,1.4600
-2.0900,-7.0900,1.5600
-2.0900,-7.0900,1.6600
-2.0900,-7.0900,1.7600
-2.0900,-7.0900,1.8600
-2.0900,-7.0900,1.9600
-2.0900,-7.0900,2.0600
-2.0900,-7.0900,2.1600
-2.0900,-7.0900,2.2600
-2.0900,-7.0900,2.3600
-2.0900,-7.0900,2.4600
-2.0900,-7.0900,2.5600
-2.0900,-7.0900,2.6600
-2.0900,-6.9900,-0.9400
-2.0900,-6.9900,-0.8400
-2.0900,-6.9900,-0.7400
-2.0900,-6.9900,-0.6400
-2.0900,-6.9900,-0.5400
-2.0900,-6.9900,-0.4400
-2.0900,-6.9900,-0.3400
-2.0900,-6.9900,-0.2400
-2.0900,-6.9900,-0.1400
-2.0900,-6.9900,-0.0400
-2.0900,-6.9900,0.0600
-2.0900,-6.9900,0.1600
-2.0900,-6.9900,0.2600
-2.0900,-6.9900,0.3600
-2.0900,-6.9900,0.4600
-2.0900,-6.9900,0.5600
-2.0900,-6.9900,0.6600
-2.0900,-6.9900,0.7600
-2.0900,-6.9900,0.8600
-2.0900,-6.9900,0.9600
-2.0900,-6.9900,1.0600
-2.0900,-6.9900,1.1600
-2.0900,-6.9900,1.2600
-2.0900,-6.9900,1.3600
-2.0900,-6.9900,1.4600
-2.0900,-6.9900,1.5600
-2.0900,-6.9900,1.6600
-2.0900,-6.9900,1.7600
-2.0900,-6.9900,1.8600
-2.0900,-6.9900,1.9600
-2.0900,-6.9900,2.0600
-2.0900,-6.9900,2.1600
-2.0900,-6.9900,2.2600
-2.0900,-6.9900,2.3600
-2.0900,-6.9900,2.4600
-2.0900,-6.9900,2.5600
-2.0900,-6.9900,2.6600
-2.0900,-6.8900,-0.9400
-2.0900,-6.8900,-0.8400
-2.0900,-6.8900,-0.7400
-2.0900,-6.8900,-0.6400
-2.0900,-6.8900,-0.5400
-2.0900,-6.8900,-0.4400
-2.0900,-6.8900,-0.3400
-2.0900,-6.8900,-0.2400
-2.0900,-6.8900,-0.1400
-2.0900,-6.8900,-0.0400
-2.0900,-6.8900,0.0600
-2.0900,-6.8900,0.1600
-2.0900,-6.8900,0.2600
-2.0900,-6.8900,0.3600
-2.0900,-6.8900,0.4600
-2.0900,-6.8900,0.5600
-2.0900,-6.8900,0.6600
-2.0900,-6.8900,0.7600
-2.0900,-6.8900,0.8600
-2.0900,-6.8900,0.9600
-2.0900,-6.8900,1.0600
-2.0900,-6.8900,1.1600
-2.0900,-6.8900,1.2600
-2.0900,-6.8900,1.3600
-2.0900,-6.8900,1.4600
-2.0900,-6.8900,1.5600
-2.0900,-6.8900,1.6600
-2.0900,-6.8900,1.7600
-2.0900,-6.8900,1.8600
-2.0900,-6.8900,1.9600
-2.0900,-6.8900,2.0600
-2.0900,-6.8900,2.1600
-2.0900,-6.7900,-0.9400
-2.0900,-6.7900,-0.8400
-2.0900,-6.7900,-0.7400
-2.0900,-6.7900,-0.6400
-2.0900,-6.7900,-0.5400
-2.0900,-6.7900,-0.4400
-2.0900,-6.7900,-0.3400
-2.0900,-6.7900,-0.2400
-2.0900,-6.7900,-0.1400
-2.0900,-6.7900,-0.0400
-2.0900,-6.7900,0.0600
-2.0900,-6.7900,0.1600
-2.0900,-6.7900,0.2600
-2.0900,-6.7900,0.3600
-2.0900,-6.7900,0.4600
-2.0900,-6.7900,0.5600
-2.0900,-6.7900,0.6600
-2.0900,-6.7900,0.7600
-2.0900,-6.7900,0.8600
-2.0900,-6.7900,0.9600
-2.0900,-6.7900,1.0600
-2.0900,-6.7900,1.1600
-2.0900,-6.7900,1.2600
-2.0900,-6.7900,1.3600
-2.0900,-6.7900,1.4600
-2.0900,-6.7900,1.5600
-2.0900,-6.7900,1.6600
-2.0900,-6.7900,1.7600
-2.0900,-6.7900,1.8600
-2.0900,-6.7900,1.9600
-2.0900,-6.7900,2.0600
-4.3900,2.0100,-0.9400
-4.3900,2.0100,-0.8400
-4.3900,2.0100,-0.7400
-4.3900,2.0100,-0.6400
-4.3900,2.0100,-0.5400
-4.3900,2.0100,-0.4400
-4.3900,2.0100,-0.3400
-4.3900,2.0100,-0.2400
-4.3900,2.0100,-0.1400
-4.3900,2.0100,-0.0400
-4.3900,2.0100,0.0600
-4.3900,2.0100,0.1600
-4.3900,2.0100,0.2600
-4.3900,2.0100,0.3600
-4.3900,2.0100,0.4600
-4.3900,2.0100,0.5600
-4.3900,2.0100,0.6600
-4.3900,2.0100,0.7600
-4.3900,2.0100,0.8600
-4.3900,2.0100,0.9600
-4.3900,2.0100,1.0600
-4.3900,2.0100,1.1600
-4.3900,2.0100,1.2600
-4.3900,2.0100,1.3600
-4.3900,2.0100,1.4600
-4.3900,2.0100,1.5600
-4.3900,2.0100,1.6600
-4.3900,2.0100,1.7600
-4.3900,2.0100,1.8600
-4.3900,2.0100,1.9600
-4.3900,2.0100,2.0600
-4.3900,2.0100,2.1600
-4.3900,2.1100,-0.9400
-4.3900,2.1100,-0.8400
-4.3900,2.1100,-0.7400
-4.3900,2.1100,-0.6400
-4.3900,2.1100,-0.5400
-4.3900,2.1100,-0.4400
-4.3900,2.1100,-0.3400
-4.3900,2.1100,-0.2400
-4.3900,2.1100,-0.1400
-4.3900,2.1100,-0.0400
-4.3900,2.1100,0.0600
-4.3900,2.1100,0.1600
-4.3900,2.1100,0.2600
-4.3900,2.1100,0.3600
-4.3900,2.1100,0.4600
-4.3900,2.1100,0.5600
-4.3900,2.1100,0.6600
-4.3900,2.1100,0.7600
-4.3900,2.1100,0.8600
-4.3900,2.1100,0.9600
-4.3900,2.1100,1.0600
-4.3900,2.1100,1.1600
-4.3900,2.1100,1.2600
-4.3900,2.1100,1.3600
-4.3900,2.1100,1.4600
-4.3900,2.1100,1.5600
-4.3900,2.1100,1.6600
-4.3900,2.1100,1.7600
-4.3900,2.1100,1.8600
-4.3900,2.1100,1.9600
-4.3900,2.1100,2.0600
-4.3900,2.2100,-0.9400
-4.3900,2.2100,-0.8400
-4.3900,2.2100,-0.7400
-4.3900,2.2100,-0.6400
-4.3900,2.2100,-0.5400
-4.3900,2.2100,-0.4400
-4.3900,2.2100,-0.3400
-4.3900,2.2100,-0.2400
-4.3900,2.2100,-0.1400
-4.3900,2.2100,-0.0400
-4.3900,2.2100,0.0600
-4.3900,2.2100,0.1600
-4.3900,2.2100,0.2600
-4.3900,2.2100,0.3600
-4.3900,2.2100,0.4600
-4.3900,2.2100,0.5600
-4.3900,2.2100,0.6600
-4.3900,2.2100,0.7600
-4.3900,2.2100,0.8600
-4.3900,2.2100,0.9600
-4.3900,2.2100,1.0600
-4.3900,2.2100,1.1600
-4.3900,2.2100,1.2600
-4.3900,2.2100,1.3600
-4.3900,2.2100,1.4600
-4.3900,2.2100,1.5600
-4.3900,2.2100,1.6600
-4.3900,2.2100,1.7600
-4.3900,2.2100,1.8600
-4.3900,2.2100,1.9600
-4.3900,2.2100,2.0600
-4.3900,2.2100,2.1600
-4.2900,1.9100,-0.9400
-4.2900,1.9100,-0.8400
-4.2900,1.9100,-0.7400
-4.2900,1.9100,-0.6400
-4.2900,1.9100,-0.5400
-4.2900,1.9100,-0.4400
-4.2900,1.9100,-0.3400
-4.2900,1.9100,-0.2400
-4.2900,1.9100,-0.1400
-4.2900,1.9100,-0.0400
-4.2900,1.9100,0.0600
-4.2900,1.9100,0.1600
-4.2900,1.9100,0.2600
-4.2900,1.9100,0.3600
-4.2900,1.9100,0.4600
-4.2900,1.9100,0.5600
-4.2900,1.9100,0.6600
-4.2900,1.9100,0.7600
-4.2900,1.9100,0.8600
-4.2900,1.9100,0.9600
-4.2900,1.9100,1.0600
-4.2900,1.9100,1.1600
-4.2900,1.9100,1.2600
-4.2900,1.9100,1.3600
-4.2900,1.9100,1.4600
-4.2900,1.9100,1.5600
-4.2900,1.9100,1.6600
-4.2900,1.9100,1.7600
-4.2900,1.9100,1.8600
-4.2900,1.9100,1.9600
-4.2900,1.9100,2.0600
-4.2900,1.9100,2.1600
-4.2900,1.9100,2.2600
-4.2900,1.9100,2.3600
-4.2900,2.0100,-0.9400
-4.2900,2.0100,-0.8400
-4.2900,2.0100,-0.7400
-4.2900,2.0100,-0.6400
-4.2900,2.0100,-0.5400
-4.2900,2.0100,-0.4400
-4.2900,2.0100,-0.3400
-4.2900,2.0100,-0.2400
-4.2900,2.0100,-0.1400
-4.2900,2.0100,-0.0400
-4.2900,2.0100,0.0600
-4.2900,2.0100,0.1600
-4.2900,2.0100,0.2600
-4.2900,2.0100,0.3600
-4.2900,2.0100,0.4600
-4.2900,2.0100,0.5600
-4.2900,2.0100,0.6600
-4.2900,2.0100,0.7600
-4.2900,2.0100,0.8600
-4.2900,2.0100,0.9600
-4.2900,2.0100,1.0600
-4.2900,2.0100,1.1600
-4.2900,2.0100,1.2600
-4.2900,2.0100,1.3600
-4.2900,2.0100,1.4600
-4.2900,2.0100,1.5600
-4.2900,2.0100,1.6600
-4.2900,2.0100,1.7600
-4.2900,2.0100,1.8600
-4.2900,2.0100,1.9600
-4.2900,2.0100,2.0600
-4.2900,2.1100,-0.9400
-4.2900,2.1100,-0.8400
-4.2900,2.1100,-0.7400
-4.2900,2.1100,-0.6400
-4.2900,2.1100,-0.5400
-4.2900,2.1100,-0.4400
-4.2900,2.1100,-0.3400
-4.2900,2.1100,-0.2400
-4.2900,2.1100,-0.1400
-4.2900,2.1100,-0.0400
-4.2900,2.1100,0.0600
-4.2900,2.1100,0.1600
-4.2900,2.1100,0.2600
-4.2900,2.1100,0.3600
-4.2900,2.1100,0.4600
-4.2900,2.1100,0.5600
-4.2900,2.1100,0.6600
-4.2900,2.1100,0.7600
-4.2900,2.1100,0.8600
-4.2900,2.1100,0.9600
-4.2900,2.1100,1.0600
-4.2900,2.1100,1.1600
-4.2900,2.1100,1.2600
-4.2900,2.1100,1.3600
-4.2900,2.1100,1.4600
-4.2900,2.1100,1.5600
-4.2900,2.1100,1.6600
-4.2900,2.1100,1.7600
-4.2900,2.1100,1.8600
-4.2900,2.1100,1.9600
-4.2900,2.1100,2.0600
-4.2900,2.1100,2.1600
-4.2900,2.1100,2.2600
-4.2900,2.1100,2.3600
-4.2900,2.1100,2.4600
-4.2900,2.2100,-0.9400
-4.2900,2.2100,-0.8400
-4.2900,2.2100,-0.7400
-4.2900,2.2100,-0.6400
-4.2900,2.2100,-0.5400
-4.2900,2.2100,-0.4400
-4.2900,2.2100,-0.3400
-4.2900,2.2100,-0.2400
-4.2900,2.2100,-0.1400
-4.2900,2.2100,-0.0400
-4.2900,2.2100,0.0600
-4.2900,2.2100,0.1600
-4.2900,2.2100,0.2600
-4.2900,2.2100,0.3600
-4.2900,2.2100,0.4600
-4.2900,2.2100,0.5600
-4.2900,2.2100,0.6600
-4.2900,2.2100,0.7600
-4.2900,2.2100,0.8600
-4.2900,2.2100,0.9600
-4.2900,2.2100,1.0600
-4.2900,2.2100,1.1600
-4.2900,2.2100,1.2600
-4.2900,2.2100,1.3600
-4.2900,2.2100,1.4600
-4.2900,2.2100,1.5600
-4.2900,2.2100,1.6600
-4.2900,2.2100,1.7600
-4.2900,2.2100,1.8600
-4.2900,2.2100,1.9600
-4.2900,2.2100,2.0600
-4.2900,2.2100,2.1600
-4.2900,2.2100,2.2600
-4.2900,2.2100,2.3600
-4.2900,2.3100,-0.9400
-4.2900,2.3100,-0.8400
-4.2900,2.3100,-0.7400
-4.2900,2.3100,-0.6400
-4.2900,2.3100,-0.5400
-4.2900,2.3100,-0.4400
-4.2900,2.3100,-0.3400
-4.2900,2.3100,-0.2400
-4.2900,2.3100,-0.1400
-4.2900,2.3100,-0.0400
-4.2900,2.3100,0.0600
-4.2900,2.3100,0.1600
-4.2900,2.3100,0.2600
-4.2900,2.3100,0.3600
-4.2900,2.3100,0.4600
-4.2900,2.3100,0.5600
-4.2900,2.3100,0.6600
-4.2900,2.3100,0.7600
-4.2900,2.3100,0.8600
-4.2900,2.3100,0.9600
-4.2900,2.3100,1.0600
-4.2900,2.3100,1.1600
-4.2900,2.3100,1.2600
-4.2900,2.3100,1.3600
-4.2900,2.3100,1.4600
-4.2900,2.3100,1.5600
-4.2900,2.3100,1.6600
-4.2900,2.3100,1.7600
-4.2900,2.3100,1.8600
-4.2900,2.3100,1.9600
-4.2900,2.3100,2.0600
-4.2900,2.3100,2.1600
-4.2900,2.4100,-0.9400
-4.2900,2.4100,-0.8400
-4.2900,2.4100,-0.7400
-4.2900,2.4100,-0.6400
-4.2900,2.4100,-0.5400
-4.2900,2.4100,-0.4400
-4.2900,2.4100,-0.3400
-4.2900,2.4100,-0.2400
-4.2900,2.4100,-0.1400
-4.2900,2.4100,-0.0400
-4.2900,2.4100,0.0600
-4.2900,2.4100,0.1600
-4.2900,2.4100,0.2600
-4.2900,2.4100,0.3600
-4.2900,2.4100,0.4600
-4.2900,2.4100,0.5600
-4.2900,2.4100,0.6600
-4.2900,2.4100,0.7600
-4.2900,2.4100,0.8600
-4.2900,2.4100,0.9600
-4.2900,2.4100,1.0600
-4.2900,2.4100,1.1600
-4.2900,2.4100,1.2600
-4.2900,2.4100,1.3600
-4.2900,2.4100,1.4600
-4.2900,2.4100,1.5600
-4.2900,2.4100,1.6600
-4.2900,2.4100,1.7600
-4.2900,2.4100,1.8600
-4.2900,2.4100,1.9600
-4.2900,2.4100,2.0600
-4.2900,2.4100,2.1600
-4.2900,2.4100,2.2600
-4.2900,2.4100,2.3600
-4.2900,2.4100,2.4600
-4.2900,2.4100,2.5600
-4.2900,2.4100,2.6600
-4.2900,2.4100,2.7600
-4.1900,1.8100,-0.9400
-4.1900,1.8100,-0.8400
-4.1900,1.8100,-0.7400
-4.1900,1.8100,-0.6400
-4.1900,1.8100,-0.5400
-4.1900,1.8100,-0.4400
-4.1900,1.8100,-0.3400
-4.1900,1.8100,-0.2400
-4.1900,1.8100,-0.1400
-4.1900,1.8100,-0.0400
-4.1900,1.8100,0.0600
-4.1900,1.8100,0.1600
-4.1900,1.8100,0.2600
-4.1900,1.8100,0.3600
-4.1900,1.8100,0.4600
-4.1900,1.8100,0.5600
-4.1900,1.8100,0.6600
-4.1900,1.8100,0.7600
-4.1900,1.8100,0.8600
-4.1900,1.8100,0.9600
-4.1900,1.8100,1.0600
-4.1900,1.8100,1.1600
-4.1900,1.8100,1.2600
-4.1900,1.8100,1.3600
-4.1900,1.8100,1.4600
-4.1900,1.8100,1.5600
-4.1900,1.8100,1.6600
-4.1900,1.8100,1.7600
-4.1900,1.8100,1.8600
-4.1900,1.8100,1.9600
-4.1900,1.8100,2.0600
-4.1900,1.8100,2.1600
-4.1900,1.9100,-0.9400
-4.1900,1.9100,-0.8400
-4.1900,1.9100,-0.7400
-4.1900,1.9100,-0.6400
-4.1900,1.9100,-0.5400
-4.1900,1.9100,-0.4400
-4.1900,1.9100,-0.3400
-4.1900,1.9100,-0.2400
-4.1900,1.9100,-0.1400
-4.1900,1.9100,-0.0400
-4.1900,1.9100,0.0600
-4.1900,1.9100,0.1600
-4.1900,1.9100,0.2600
-4.1900,1.9100,0.3600
-4.1900,1.9100,0.4600
-4.1900,1.9100,0.5600
-4.1900,1.9100,0.6600
-4.1900,1.9100,0.7600
-4.1900,1.9100,0.8600
-4.1900,1.9100,0.9600
-4.1900,1.9100,1.0600
-4.1900,1.9100,1.1600
-4.1900,1.9100,1.2600
-4.1900,1.9100,1.3600
-4.1900,1.9100,1.4600
-4.1900,1.9100,1.5600
-4.1900,1.9100,1.6600
-4.1900,1.9100,1.7600
-4.1900,1.9100,1.8600
-4.1900,1.9100,1.9600
-4.1900,1.9100,2.0600
-4.1900,1.9100,2.1600
-4.1900,1.9100,2.2600
-4.1900,1.9100,2.3600
-4.1900,1.9100,2.4600
-4.1900,1.9100,2.5600
-4.1900,1.9100,2.6600
-4.1900,1.9100,2.7600
-4.1900,1.9100,2.8600
-4.1900,1.9100,2.9600
-4.1900,2.0100,-0.9400
-4.1900,2.0100,-0.8400
-4.1900,2.0100,-0.7400
-4.1900,2.0100,-0.6400
-4.1900,2.0100,-0.5400
-4.1900,2.0100,-0.4400
-4.1900,2.0100,-0.3400
-4.1900,2.0100,-0.2400
-4.1900,2.0100,-0.1400
-4.1900,2.0100,-0.0400
-4.1900,2.0100,0.0600
-4.1900,2.0100,0.1600
-4.1900,2.0100,0.2600
-4.1900,2.0100,0.3600
-4.1900,2.0100,0.4600
-4.1900,2.0100,0.5600
-4.1900,2.0100,0.6600
-4.1900,2.0100,0.7600
-4.1900,2.0100,0.8600
-4.1900,2.0100,0.9600
-4.1900,2.0100,1.0600
-4.1900,2.0100,1.1600
-4.1900,2.0100,1.2600
-4.1900,2.0100,1.3600
-4.1900,2.0100,1.4600
-4.1900,2.0100,1.5600
-4.1900,2.0100,1.6600
-4.1900,2.0100,1.7600
-4.1900,2.0100,1.8600
-4.1900,2.0100,1.9600
-4.1900,2.0100,2.0600
-4.1900,2.0100,2.1600
-4.1900,2.0100,2.2600
-4.1900,2.0100,2.3600
-4.1900,2.0100,2.4600
-4.1900,2.0100,2.5600
-4.1900,2.0100,2.6600
-4.1900,2.1100,-0.9400
-4.1900,2.1100,-0.8400
-4.1900,2.1100,-0.7400
-4.1900,2.1100,-0.6400
-4.1900,2.1100,-0.5400
-4.1900,2.1100,-0.4400
-4.1900,2.1100,-0.3400
-4.1900,2.1100,-0.2400
-4.1900,2.1100,-0.1400
-4.1900,2.1100,-0.0400
-4.1900,2.1100,0.0600
-4.1900,2.1100,0.1600
-4.1900,2.1100,0.2600
-4.1900,2.1100,0.3600
-4.1900,2.1100,0.4600
-4.1900,2.1100,0.5600
-4.1900,2.1100,0.6600
-4.1900,2.1100,0.7600
-4.1900,2.1100,0.8600
-4.1900,2.1100,0.9600
-4.1900,2.1100,1.0600
-4.1900,2.1100,1.1600
-4.1900,2.1100,1.2600
-4.1900,2.1100,1.3600
-4.1900,2.1100,1.4600
-4.1900,2.1100,1.5600
-4.1900,2.1100,1.6600
-4.1900,2.1100,1.7600
-4.1900,2.1100,1.8600
-4.1900,2.1100,1.9600
-4.1900,2.1100,2.0600
-4.1900,2.1100,2.1600
-4.1900,2.1100,2.2600
-4.1900,2.1100,2.3600
-4.1900,2.1100,2.4600
-4.1900,2.1100,2.5600
-4.1900,2.1100,2.6600
-4.1900,2.1100,2.7600
-4.1900,2.2100,-0.9400
-4.1900,2.2100,-0.8400
-4.1900,2.2100,-0.7400
-4.1900,2.2100,-0.6400
-4.1900,2.2100,-0.5400
-4.1900,2.2100,-0.4400
-4.1900,2.2100,-0.3400
-4.1900,2.2100,-0.2400
-4.1900,2.2100,-0.1400
-4.1900,2.2100,-0.0400
-4.1900,2.2100,0.0600
-4.1900,2.2100,0.1600
-4.1900,2.2100,0.2600
-4.1900,2.2100,0.3600
-4.1900,2.2100,0.4600
-4.1900,2.2100,0.5600
-4.1900,2.2100,0.6600
-4.1900,2.2100,0.7600
-4.1900,2.2100,0.8600
-4.1900,2.2100,0.9600
-4.1900,2.2100,1.0600
-4.1900,2.2100,1.1600
-4.1900,2.2100,1.2600
-4.1900,2.2100,1.3600
-4.1900,2.2100,1.4600
-4.1900,2.2100,1.5600
-4.1900,2.2100,1.6600
-4.1900,2.2100,1.7600
-4.1900,2.2100,1.8600
-4.1900,2.2100,1.9600
-4.1900,2.2100,2.0600
-4.1900,2.2100,2.1600
-4.1900,2.2100,2.2600
-4.1900,2.2100,2.3600
-4.1900,2.2100,2.4600
-4.1900,2.2100,2.5600
-4.1900,2.2100,2.6600
-4.1900,2.2100,2.7600
-4.1900,2.3100,-0.9400
-4.1900,2.3100,-0.8400
-4.1900,2.3100,-0.7400
-4.1900,2.3100,-0.6400
-4.1900,2.3100,-0.5400
-4.1900,2.3100,-0.4400
-4.1900,2.3100,-0.3400
-4.1900,2.3100,-0.2400
-4.1900,2.3100,-0.1400
-4.1900,2.3100,-0.0400
-4.1900,2.3100,0.0600
-4.1900,2.3100,0.1600
-4.1900,2.3100,0.2600
-4.1900,2.3100,0.3600
-4.1900,2.3100,0.4600
-4.1900,2.3100,0.5600
-4.1900,2.3100,0.6600
-4.1900,2.3100,0.7600
-4.1900,2.3100,0.8600
-4.1900,2.3100,0.9600
-4.1900,2.3100,1.0600
-4.1900,2.3100,1.1600
-4.1900,2.3100,1.2600
-4.1900,2.3100,1.3600
-4.1900,2.3100,1.4600
-4.1900,2.3100,1.5600
-4.1900,2.3100,1.6600
-4.1900,2.3100,1.7600
-4.1900,2.3100,1.8600
-4.1900,2.3100,1.9600
-4.1900,2.3100,2.0600
-4.1900,2.3100,2.1600
-4.1900,2.4100,-0.9400
-4.1900,2.4100,-0.8400
-4.1900,2.4100,-0.7400
-4.1900,2.4100,-0.6400
-4.1900,2.4100,-0.5400
-4.1900,2.4100,-0.4400
-4.1900,2.4100,-0.3400
-4.1900,2.4100,-0.2400
-4.1900,2.4100,-0.1400
-4.1900,2.4100,-0.0400
-4.1900,2.4100,0.0600
-4.1900,2.4100,0.1600
-4.1900,2.4100,0.2600
-4.1900,2.4100,0.3600
-4.1900,2.4100,0.4600
-4.1900,2.4100,0.5600
-4.1900,2.4100,0.6600
-4.1900,2.4100,0.7600
-4.1900,2.4100,0.8600
-4.1900,2.4100,0.9600
-4.1900,2.4100,1.0600
-4.1900,2.4100,1.1600
-4.1900,2.4100,1.2600
-4.1900,2.4100,1.3600
-4.1900,2.4100,1.4600
-4.1900,2.4100,1.5600
-4.1900,2.4100,1.6600
-4.1900,2.4100,1.7600
-4.1900,2.4100,1.8600
-4.1900,2.4100,1.9600
-4.1900,2.4100,2.0600
-4.1900,2.4100,2.1600
-4.1900,2.4100,2.2600
-4.1900,2.4100,2.3600
-4.1900,2.4100,2.4600
-4.1900,2.4100,2.5600
-4.1900,2.4100,2.6600
-4.1900,2.4100,2.7600
-4.1900,2.4100,2.8600
-4.0900,1.8100,-0.9400
-4.0900,1.8100,-0.8400
-4.0900,1.8100,-0.7400
-4.0900,1.8100,-0.6400
-4.0900,1.8100,-0.5400
-4.0900,1.8100,-0.4400
-4.0900,1.8100,-0.3400
-4.0900,1.8100,-0.2400
-4.0900,1.8100,-0.1400
-4.0900,1.8100,-0.0400
-4.0900,1.8100,0.0600
-4.0900,1.8100,0.1600
-4.0900,1.8100,0.2600
-4.0900,1.8100,0.3600
-4.0900,1.8100,0.4600
-4.0900,1.8100,0.5600
-4.0900,1.8100,0.6600
-4.0900,1.8100,0.7600
-4.0900,1.8100,0.8600
-4.0900,1.8100,0.9600
-4.0900,1.8100,1.0600
-4.0900,1.8100,1.1600
-4.0900,1.8100,1.2600
-4.0900,1.8100,1.3600
-4.0900,1.8100,1.4600
-4.0900,1.8100,1.5600
-4.0900,1.8100,1.6600
-4.0900,1.8100,1.7600
-4.0900,1.8100,1.8600
-4.0900,1.8100,1.9600
-4.0900,1.8100,2.0600
-4.0900,1.9100,-0.9400
-4.0900,1.9100,-0.8400
-4.0900,1.9100,-0.7400
-4.0900,1.9100,-0.6400
-4.0900,1.9100,-0.5400
-4.0900,1.9100,-0.4400
-4.0900,1.9100,-0.3400
-4.0900,1.9100,-0.2400
-4.0900,1.9100,-0.1400
-4.0900,1.9100,-0.0400
-4.0900,1.9100,0.0600
-4.0900,1.9100,0.1600
-4.0900,1.9100,0.2600
-4.0900,1.9100,0.3600
-4.0900,1.9100,0.4600
-4.0900,1.9100,0.5600
-4.0900,1.9100,0.6600
-4.0900,1.9100,0.7600
-4.0900,1.9100,0.8600
-4.0900,1.9100,0.9600
-4.0900,1.9100,1.0600
-4.0900,1.9100,1.1600
-4.0900,1.9100,1.2600
-4.0900,1.9100,1.3600
-4.0900,1.9100,1.4600
-4.0900,1.9100,1.5600
-4.0900,1.9100,1.6600
-4.0900,1.9100,1.7600
-4.0900,1.9100,1.8600
-4.0900,1.9100,1.9600
-4.0900,1.9100,2.0600
-4.0900,1.9100,2.1600
-4.0900,1.9100,2.2600
-4.0900,2.0100,-0.9400
-4.0900,2.0100,-0.8400
-4.0900,2.0100,-0.7400
-4.0900,2.0100,-0.6400
-4.0900,2.0100,-0.5400
-4.0900,2.0100,-0.4400
-4.0900,2.0100,-0.3400
-4.0900,2.0100,-0.2400
-4.0900,2.0100,-0.1400
-4.0900,2.0100,-0.0400
-4.0900,2.0100,0.0600
-4.0900,2.0100,0.1600
-4.0900,2.0100,0.2600
-4.0900,2.0100,0.3600
-4.0900,2.0100,0.4600
-4.0900,2.0100,0.5600
-4.0900,2.0100,0.6600
-4.0900,2.0100,0.7600
-4.0900,2.0100,0.8600
-4.0900,2.0100,0.9600
-4.0900,2.0100,1.0600
-4.0900,2.0100,1.1600
-4.0900,2.0100,1.2600
-4.0900,2.0100,1.3600
-4.0900,2.0100,1.4600
-4.0900,2.0100,1.5600
-4.0900,2.0100,1.6600
-4.0900,2.0100,1.7600
-4.0900,2.0100,1.8600
-4.0900,2.0100,1.9600
-4.0900,2.0100,2.0600
-4.0900,2.0100,2.1600
-4.0900,2.0100,2.2600
-4.0900,2.0100,2.3600
-4.0900,2.0100,2.4600
-4.0900,2.0100,2.5600
-4.0900,2.1100,-0.9400
-4.0900,2.1100,-0.8400
-4.0900,2.1100,-0.7400
-4.0900,2.1100,-0.6400
-4.0900,2.1100,-0.5400
-4.0900,2.1100,-0.4400
-4.0900,2.1100,-0.3400
-4.0900,2.1100,-0.2400
-4.0900,2.1100,-0.1400
-4.0900,2.1100,-0.0400
-4.0900,2.1100,0.0600
-4.0900,2.1100,0.1600
-4.0900,2.1100,0.2600
-4.0900,2.1100,0.3600
-4.0900,2.1100,0.4600
-4.0900,2.1100,0.5600
-4.0900,2.1100,0.6600
-4.0900,2.1100,0.7600
-4.0900,2.1100,0.8600
-4.0900,2.1100,0.9600
